ds,y,crop,market
2025-11-26,6135.16,mustard,patna
2025-11-27,6154.05,mustard,patna
2025-11-28,6272.67,mustard,patna
2025-11-29,6188.47,mustard,patna
2025-11-30,6274.91,mustard,patna
2025-12-01,6114.93,mustard,patna
2025-12-02,6344.98,mustard,patna
2025-12-03,6166.01,mustard,patna
2025-12-04,6209.85,mustard,patna
2025-12-05,6198.74,mustard,patna
2025-12-06,6100.48,mustard,patna
2025-12-07,6147.25,mustard,patna
2025-12-08,6123.24,mustard,patna
2025-12-09,6009.18,mustard,patna
2025-12-10,5984.02,mustard,patna
2025-12-11,6001.53,mustard,patna
2025-12-12,5972.41,mustard,patna
2025-12-13,6039.27,mustard,patna
2025-12-14,5990.05,mustard,patna
2025-12-15,5941.62,mustard,patna
2025-12-16,5978.52,mustard,patna
2025-12-17,5837.9,mustard,patna
2025-12-18,5927.25,mustard,patna
2025-12-19,5992.41,mustard,patna
2025-12-20,6057.58,mustard,patna
2025-12-21,6030.16,mustard,patna
2025-12-22,6124.56,mustard,patna
2025-12-23,6118.41,mustard,patna
2025-12-24,6070.07,mustard,patna
2025-12-25,6114.25,mustard,patna
2025-12-26,6167.07,mustard,patna
2025-12-27,6139.19,mustard,patna
2025-12-28,6263.07,mustard,patna
2025-12-29,6127.88,mustard,patna
2025-12-30,6210.79,mustard,patna
2025-12-31,6232.71,mustard,patna
2026-01-01,6168.16,mustard,patna
2026-01-02,6143.45,mustard,patna
2026-01-03,6151.62,mustard,patna
2026-01-04,6178.9,mustard,patna
2026-01-05,6081.8,mustard,patna
2026-01-06,6023.19,mustard,patna
2026-01-07,6116.72,mustard,patna
2026-01-08,6046.8,mustard,patna
2026-01-09,6052.81,mustard,patna
2026-01-10,6013.95,mustard,patna
2026-01-11,6070.17,mustard,patna
2026-01-12,5993.87,mustard,patna
2026-01-13,5879.87,mustard,patna
2026-01-14,5938.05,mustard,patna
2026-01-15,5879.63,mustard,patna
2026-01-16,5889.03,mustard,patna
2026-01-17,5845.39,mustard,patna
2026-01-18,5921.29,mustard,patna
2026-01-19,5985.13,mustard,patna
2026-01-20,5972.95,mustard,patna
2026-01-21,5939.81,mustard,patna
2026-01-22,5941.35,mustard,patna
2026-01-23,6166.06,mustard,patna
2026-01-24,6091.37,mustard,patna
2026-01-25,6049.39,mustard,patna
2026-01-26,6137.96,mustard,patna
2026-01-27,6246.56,mustard,patna
2026-01-28,6168.92,mustard,patna
2026-01-29,5984.7,mustard,patna
2026-01-30,6281.38,mustard,patna
2026-01-31,6025.63,mustard,patna
2026-02-01,6102.4,mustard,patna
2026-02-02,6032.83,mustard,patna
2026-02-03,6031.66,mustard,patna
2026-02-04,6061.82,mustard,patna
2026-02-05,5903.75,mustard,patna
2026-02-06,5982.97,mustard,patna
2026-02-07,6021.28,mustard,patna
2026-02-08,5883.2,mustard,patna
2026-02-09,5826.79,mustard,patna
2026-02-10,5872.6,mustard,patna
2026-02-11,5842.85,mustard,patna
2026-02-12,5814.82,mustard,patna
2026-02-13,5773.68,mustard,patna
2026-02-14,5864.7,mustard,patna
2026-02-15,5871.62,mustard,patna
2026-02-16,5788.4,mustard,patna
2026-02-17,5809.04,mustard,patna
2026-02-18,5884.78,mustard,patna
2026-02-19,5844.76,mustard,patna
2026-02-20,5930.51,mustard,patna
2023-09-05,5655.74,mustard,pune
2023-09-06,5602.53,mustard,pune
2023-09-07,5568.71,mustard,pune
2023-09-08,5684.35,mustard,pune
2023-09-09,5677.0,mustard,pune
2023-09-10,5698.27,mustard,pune
2023-09-11,5747.5,mustard,pune
2023-09-12,5768.79,mustard,pune
2023-09-13,5736.5,mustard,pune
2023-09-14,5729.31,mustard,pune
2023-09-15,5838.84,mustard,pune
2023-09-16,5779.13,mustard,pune
2023-09-17,5742.48,mustard,pune
2023-09-18,5684.03,mustard,pune
2023-09-19,5599.35,mustard,pune
2023-09-20,5693.33,mustard,pune
2023-09-21,5615.9,mustard,pune
2023-09-22,5554.03,mustard,pune
2023-09-23,5552.5,mustard,pune
2023-09-24,5496.16,mustard,pune
2023-09-25,5595.07,mustard,pune
2023-09-26,5567.01,mustard,pune
2023-09-27,5537.35,mustard,pune
2023-09-28,5528.54,mustard,pune
2023-09-29,5502.62,mustard,pune
2023-09-30,5437.45,mustard,pune
2023-10-01,5496.34,mustard,pune
2023-10-02,5556.84,mustard,pune
2023-10-03,5575.52,mustard,pune
2023-10-04,5669.78,mustard,pune
2023-10-05,5728.89,mustard,pune
2023-10-06,5707.55,mustard,pune
2023-10-07,5821.25,mustard,pune
2023-10-08,5727.5,mustard,pune
2023-10-09,5786.54,mustard,pune
2023-10-10,5810.37,mustard,pune
2023-10-11,5887.47,mustard,pune
2023-10-12,5842.01,mustard,pune
2023-10-13,5846.63,mustard,pune
2023-10-14,5745.68,mustard,pune
2023-10-15,5779.17,mustard,pune
2023-10-16,5875.96,mustard,pune
2023-10-17,5684.3,mustard,pune
2023-10-18,5851.68,mustard,pune
2023-10-19,5782.32,mustard,pune
2023-10-20,5689.53,mustard,pune
2023-10-21,5660.64,mustard,pune
2023-10-22,5787.58,mustard,pune
2023-10-23,5740.1,mustard,pune
2023-10-24,5638.37,mustard,pune
2023-10-25,5638.98,mustard,pune
2023-10-26,5587.56,mustard,pune
2023-10-27,5627.38,mustard,pune
2023-10-28,5585.39,mustard,pune
2023-10-29,5626.22,mustard,pune
2023-10-30,5743.54,mustard,pune
2023-10-31,5657.03,mustard,pune
2023-11-01,5627.13,mustard,pune
2023-11-02,5635.4,mustard,pune
2023-11-03,5745.58,mustard,pune
2023-11-04,5725.9,mustard,pune
2023-11-05,5810.43,mustard,pune
2023-11-06,5735.68,mustard,pune
2023-11-07,5888.24,mustard,pune
2023-11-08,5814.1,mustard,pune
2023-11-09,5892.81,mustard,pune
2023-11-10,5884.53,mustard,pune
2023-11-11,6005.07,mustard,pune
2023-11-12,5921.71,mustard,pune
2023-11-13,6015.3,mustard,pune
2023-11-14,5929.69,mustard,pune
2023-11-15,5962.83,mustard,pune
2023-11-16,5854.25,mustard,pune
2023-11-17,5862.64,mustard,pune
2023-11-18,5886.2,mustard,pune
2023-11-19,5843.25,mustard,pune
2023-11-20,5796.92,mustard,pune
2023-11-21,5725.05,mustard,pune
2023-11-22,5711.98,mustard,pune
2023-11-23,5764.18,mustard,pune
2023-11-24,5760.7,mustard,pune
2023-11-25,5644.0,mustard,pune
2023-11-26,5630.98,mustard,pune
2023-11-27,5623.02,mustard,pune
2023-11-28,5724.84,mustard,pune
2023-11-29,5639.89,mustard,pune
2023-11-30,5752.64,mustard,pune
2023-12-01,5758.52,mustard,pune
2023-12-02,5722.63,mustard,pune
2023-12-03,5864.98,mustard,pune
2023-12-04,5726.03,mustard,pune
2023-12-05,5925.15,mustard,pune
2023-12-06,5877.6,mustard,pune
2023-12-07,5769.83,mustard,pune
2023-12-08,5991.84,mustard,pune
2023-12-09,5973.89,mustard,pune
2023-12-10,5908.02,mustard,pune
2023-12-11,5884.2,mustard,pune
2023-12-12,5850.94,mustard,pune
2023-12-13,6064.36,mustard,pune
2023-12-14,5869.53,mustard,pune
2023-12-15,5834.65,mustard,pune
2023-12-16,5898.43,mustard,pune
2023-12-17,5769.76,mustard,pune
2023-12-18,5779.65,mustard,pune
2023-12-19,5860.9,mustard,pune
2023-12-20,5804.19,mustard,pune
2023-12-21,5731.02,mustard,pune
2023-12-22,5729.14,mustard,pune
2023-12-23,5682.94,mustard,pune
2023-12-24,5687.18,mustard,pune
2023-12-25,5636.87,mustard,pune
2023-12-26,5640.38,mustard,pune
2023-12-27,5637.82,mustard,pune
2023-12-28,5636.2,mustard,pune
2023-12-29,5743.6,mustard,pune
2023-12-30,5743.47,mustard,pune
2023-12-31,5668.93,mustard,pune
2024-01-01,5676.9,mustard,pune
2024-01-02,5758.58,mustard,pune
2024-01-03,5911.54,mustard,pune
2024-01-04,5762.2,mustard,pune
2024-01-05,5834.34,mustard,pune
2024-01-06,5870.21,mustard,pune
2024-01-07,5878.08,mustard,pune
2024-01-08,5873.32,mustard,pune
2024-01-09,5971.54,mustard,pune
2024-01-10,5937.04,mustard,pune
2024-01-11,5956.9,mustard,pune
2024-01-12,5935.44,mustard,pune
2024-01-13,5939.38,mustard,pune
2024-01-14,5959.58,mustard,pune
2024-01-15,5923.6,mustard,pune
2024-01-16,5952.82,mustard,pune
2024-01-17,5864.13,mustard,pune
2024-01-18,5731.34,mustard,pune
2024-01-19,5785.71,mustard,pune
2024-01-20,5750.26,mustard,pune
2024-01-21,5791.16,mustard,pune
2024-01-22,5610.0,mustard,pune
2024-01-23,5675.72,mustard,pune
2024-01-24,5594.29,mustard,pune
2024-01-25,5652.01,mustard,pune
2024-01-26,5609.7,mustard,pune
2024-01-27,5651.19,mustard,pune
2024-01-28,5555.92,mustard,pune
2024-01-29,5690.68,mustard,pune
2024-01-30,5676.13,mustard,pune
2024-01-31,5694.21,mustard,pune
2024-02-01,5816.43,mustard,pune
2024-02-02,5712.61,mustard,pune
2024-02-03,5776.92,mustard,pune
2024-02-04,5786.84,mustard,pune
2024-02-05,5813.11,mustard,pune
2024-02-06,5941.94,mustard,pune
2024-02-07,5836.52,mustard,pune
2024-02-08,5810.14,mustard,pune
2024-02-09,5947.14,mustard,pune
2024-02-10,5824.54,mustard,pune
2024-02-11,5744.72,mustard,pune
2024-02-12,5778.38,mustard,pune
2024-02-13,5731.74,mustard,pune
2024-02-14,5678.24,mustard,pune
2024-02-15,5730.84,mustard,pune
2024-02-16,5718.19,mustard,pune
2024-02-17,5757.02,mustard,pune
2024-02-18,5696.73,mustard,pune
2024-02-19,5665.42,mustard,pune
2024-02-20,5557.67,mustard,pune
2024-02-21,5632.27,mustard,pune
2024-02-22,5641.14,mustard,pune
2024-02-23,5572.25,mustard,pune
2024-02-24,5565.1,mustard,pune
2024-02-25,5469.27,mustard,pune
2024-02-26,5599.42,mustard,pune
2024-02-27,5647.36,mustard,pune
2024-02-28,5580.09,mustard,pune
2024-02-29,5546.76,mustard,pune
2024-03-01,5590.99,mustard,pune
2024-03-02,5599.54,mustard,pune
2024-03-03,5626.78,mustard,pune
2024-03-04,5706.18,mustard,pune
2024-03-05,5708.67,mustard,pune
2024-03-06,5768.96,mustard,pune
2024-03-07,5751.24,mustard,pune
2024-03-08,5696.2,mustard,pune
2024-03-09,5724.16,mustard,pune
2024-03-10,5723.3,mustard,pune
2024-03-11,5740.92,mustard,pune
2024-03-12,5841.16,mustard,pune
2024-03-13,5835.85,mustard,pune
2024-03-14,5755.31,mustard,pune
2024-03-15,5692.58,mustard,pune
2024-03-16,5584.58,mustard,pune
2024-03-17,5642.69,mustard,pune
2024-03-18,5557.1,mustard,pune
2024-03-19,5660.19,mustard,pune
2024-03-20,5453.33,mustard,pune
2024-03-21,5536.3,mustard,pune
2024-03-22,5443.91,mustard,pune
2024-03-23,5472.55,mustard,pune
2024-03-24,5495.72,mustard,pune
2024-03-25,5506.74,mustard,pune
2024-03-26,5444.3,mustard,pune
2024-03-27,5492.29,mustard,pune
2024-03-28,5422.19,mustard,pune
2024-03-29,5485.28,mustard,pune
2024-03-30,5544.29,mustard,pune
2024-03-31,5528.19,mustard,pune
2024-04-01,5503.9,mustard,pune
2024-04-02,5541.97,mustard,pune
2024-04-03,5637.51,mustard,pune
2024-04-04,5544.77,mustard,pune
2024-04-05,5573.78,mustard,pune
2024-04-06,5676.38,mustard,pune
2024-04-07,5632.53,mustard,pune
2024-04-08,5585.27,mustard,pune
2024-04-09,5742.62,mustard,pune
2024-04-10,5605.36,mustard,pune
2024-04-11,5646.76,mustard,pune
2024-04-12,5610.18,mustard,pune
2024-04-13,5609.53,mustard,pune
2024-04-14,5554.71,mustard,pune
2024-04-15,5616.8,mustard,pune
2024-04-16,5555.49,mustard,pune
2024-04-17,5574.24,mustard,pune
2024-04-18,5457.41,mustard,pune
2024-04-19,5580.23,mustard,pune
2024-04-20,5332.52,mustard,pune
2024-04-21,5327.82,mustard,pune
2024-04-22,5493.42,mustard,pune
2024-04-23,5410.04,mustard,pune
2024-04-24,5395.16,mustard,pune
2024-04-25,5398.2,mustard,pune
2024-04-26,5409.7,mustard,pune
2024-04-27,5404.02,mustard,pune
2024-04-28,5348.63,mustard,pune
2024-04-29,5465.24,mustard,pune
2024-04-30,5478.45,mustard,pune
2024-05-01,5544.91,mustard,pune
2024-05-02,5588.85,mustard,pune
2024-05-03,5535.5,mustard,pune
2024-05-04,5474.2,mustard,pune
2024-05-05,5661.32,mustard,pune
2024-05-06,5526.67,mustard,pune
2024-05-07,5615.92,mustard,pune
2024-05-08,5593.01,mustard,pune
2024-05-09,5587.89,mustard,pune
2024-05-10,5652.45,mustard,pune
2024-05-11,5617.11,mustard,pune
2024-05-12,5619.79,mustard,pune
2024-05-13,5529.74,mustard,pune
2024-05-14,5543.89,mustard,pune
2024-05-15,5486.73,mustard,pune
2024-05-16,5491.43,mustard,pune
2024-05-17,5468.05,mustard,pune
2024-05-18,5548.27,mustard,pune
2024-05-19,5406.06,mustard,pune
2024-05-20,5279.29,mustard,pune
2024-05-21,5452.18,mustard,pune
2024-05-22,5383.7,mustard,pune
2024-05-23,5340.3,mustard,pune
2024-05-24,5317.44,mustard,pune
2024-05-25,5289.1,mustard,pune
2024-05-26,5453.17,mustard,pune
2024-05-27,5360.28,mustard,pune
2024-05-28,5277.69,mustard,pune
2024-05-29,5411.41,mustard,pune
2024-05-30,5483.24,mustard,pune
2024-05-31,5451.39,mustard,pune
2024-06-01,5420.33,mustard,pune
2024-06-02,5442.59,mustard,pune
2024-06-03,5472.71,mustard,pune
2024-06-04,5630.67,mustard,pune
2024-06-05,5563.57,mustard,pune
2024-06-06,5491.55,mustard,pune
2024-06-07,5616.51,mustard,pune
2024-06-08,5609.31,mustard,pune
2024-06-09,5577.43,mustard,pune
2024-06-10,5540.98,mustard,pune
2024-06-11,5528.23,mustard,pune
2024-06-12,5631.28,mustard,pune
2024-06-13,5565.74,mustard,pune
2024-06-14,5555.78,mustard,pune
2024-06-15,5518.0,mustard,pune
2024-06-16,5496.51,mustard,pune
2024-06-17,5426.74,mustard,pune
2024-06-18,5416.43,mustard,pune
2024-06-19,5469.45,mustard,pune
2024-06-20,5464.2,mustard,pune
2024-06-21,5304.48,mustard,pune
2024-06-22,5350.51,mustard,pune
2024-06-23,5403.86,mustard,pune
2024-06-24,5462.66,mustard,pune
2024-06-25,5464.3,mustard,pune
2024-06-26,5335.13,mustard,pune
2024-06-27,5466.61,mustard,pune
2024-06-28,5421.57,mustard,pune
2024-06-29,5501.04,mustard,pune
2024-06-30,5514.57,mustard,pune
2024-07-01,5430.56,mustard,pune
2024-07-02,5559.23,mustard,pune
2024-07-03,5612.08,mustard,pune
2024-07-04,5581.18,mustard,pune
2024-07-05,5590.97,mustard,pune
2024-07-06,5536.14,mustard,pune
2024-07-07,5673.37,mustard,pune
2024-07-08,5655.1,mustard,pune
2024-07-09,5595.13,mustard,pune
2024-07-10,5624.57,mustard,pune
2024-07-11,5642.27,mustard,pune
2024-07-12,5589.46,mustard,pune
2024-07-13,5602.57,mustard,pune
2024-07-14,5485.12,mustard,pune
2024-07-15,5632.26,mustard,pune
2024-07-16,5534.46,mustard,pune
2024-07-17,5448.71,mustard,pune
2024-07-18,5350.71,mustard,pune
2024-07-19,5521.76,mustard,pune
2024-07-20,5478.4,mustard,pune
2024-07-21,5446.11,mustard,pune
2024-07-22,5473.8,mustard,pune
2024-07-23,5470.87,mustard,pune
2024-07-24,5437.13,mustard,pune
2024-07-25,5421.05,mustard,pune
2024-07-26,5426.14,mustard,pune
2024-07-27,5491.23,mustard,pune
2024-07-28,5568.18,mustard,pune
2024-07-29,5512.32,mustard,pune
2024-07-30,5628.17,mustard,pune
2024-07-31,5597.68,mustard,pune
2024-08-01,5628.33,mustard,pune
2024-08-02,5768.76,mustard,pune
2024-08-03,5754.18,mustard,pune
2024-08-04,5779.1,mustard,pune
2024-08-05,5662.21,mustard,pune
2024-08-06,5841.06,mustard,pune
2024-08-07,5725.01,mustard,pune
2024-08-08,5720.43,mustard,pune
2024-08-09,5611.97,mustard,pune
2024-08-10,5741.09,mustard,pune
2024-08-11,5651.08,mustard,pune
2024-08-12,5716.43,mustard,pune
2024-08-13,5610.09,mustard,pune
2024-08-14,5750.57,mustard,pune
2024-08-15,5658.58,mustard,pune
2024-08-16,5730.21,mustard,pune
2024-08-17,5526.32,mustard,pune
2024-08-18,5647.9,mustard,pune
2024-08-19,5447.0,mustard,pune
2024-08-20,5545.29,mustard,pune
2024-08-21,5491.74,mustard,pune
2024-08-22,5499.89,mustard,pune
2024-08-23,5499.83,mustard,pune
2024-08-24,5487.31,mustard,pune
2024-08-25,5483.13,mustard,pune
2024-08-26,5547.8,mustard,pune
2024-08-27,5602.46,mustard,pune
2024-08-28,5687.39,mustard,pune
2024-08-29,5669.25,mustard,pune
2024-08-30,5747.97,mustard,pune
2024-08-31,5633.32,mustard,pune
2024-09-01,5720.44,mustard,pune
2024-09-02,5810.68,mustard,pune
2024-09-03,5814.44,mustard,pune
2024-09-04,5767.97,mustard,pune
2024-09-05,5881.55,mustard,pune
2024-09-06,5810.4,mustard,pune
2024-09-07,5800.66,mustard,pune
2024-09-08,5868.33,mustard,pune
2024-09-09,5834.62,mustard,pune
2024-09-10,5793.32,mustard,pune
2024-09-11,5775.03,mustard,pune
2024-09-12,5727.04,mustard,pune
2024-09-13,5742.02,mustard,pune
2024-09-14,5801.01,mustard,pune
2024-09-15,5730.67,mustard,pune
2024-09-16,5747.82,mustard,pune
2024-09-17,5703.66,mustard,pune
2024-09-18,5625.1,mustard,pune
2024-09-19,5555.78,mustard,pune
2024-09-20,5588.13,mustard,pune
2024-09-21,5600.19,mustard,pune
2024-09-22,5599.57,mustard,pune
2024-09-23,5703.97,mustard,pune
2024-09-24,5718.05,mustard,pune
2024-09-25,5805.88,mustard,pune
2024-09-26,5665.98,mustard,pune
2024-09-27,5822.92,mustard,pune
2024-09-28,5851.94,mustard,pune
2024-09-29,5782.16,mustard,pune
2024-09-30,5851.48,mustard,pune
2024-10-01,5922.96,mustard,pune
2024-10-02,5878.43,mustard,pune
2024-10-03,5897.75,mustard,pune
2024-10-04,5890.08,mustard,pune
2024-10-05,5809.17,mustard,pune
2024-10-06,5951.8,mustard,pune
2024-10-07,5912.15,mustard,pune
2024-10-08,5889.63,mustard,pune
2024-10-09,5964.14,mustard,pune
2024-10-10,5848.3,mustard,pune
2024-10-11,5955.39,mustard,pune
2024-10-12,5917.22,mustard,pune
2024-10-13,5845.83,mustard,pune
2024-10-14,5840.35,mustard,pune
2024-10-15,5754.34,mustard,pune
2024-10-16,5838.17,mustard,pune
2024-10-17,5786.58,mustard,pune
2024-10-18,5773.35,mustard,pune
2024-10-19,5773.41,mustard,pune
2024-10-20,5702.21,mustard,pune
2024-10-21,5651.09,mustard,pune
2024-10-22,5790.0,mustard,pune
2024-10-23,5783.54,mustard,pune
2024-10-24,5729.88,mustard,pune
2024-10-25,5800.38,mustard,pune
2024-10-26,5869.79,mustard,pune
2024-10-27,5889.24,mustard,pune
2024-10-28,5823.84,mustard,pune
2024-10-29,5802.43,mustard,pune
2024-10-30,5841.23,mustard,pune
2024-10-31,5924.66,mustard,pune
2024-11-01,6048.01,mustard,pune
2024-11-02,5949.91,mustard,pune
2024-11-03,5975.29,mustard,pune
2024-11-04,5987.3,mustard,pune
2024-11-05,5999.67,mustard,pune
2024-11-06,6030.28,mustard,pune
2024-11-07,5956.78,mustard,pune
2024-11-08,6077.65,mustard,pune
2024-11-09,5995.9,mustard,pune
2024-11-10,6121.79,mustard,pune
2024-11-11,5899.07,mustard,pune
2024-11-12,6026.88,mustard,pune
2024-11-13,5990.54,mustard,pune
2024-11-14,5865.9,mustard,pune
2024-11-15,5842.47,mustard,pune
2024-11-16,5791.43,mustard,pune
2024-11-17,5773.25,mustard,pune
2024-11-18,5808.61,mustard,pune
2024-11-19,5800.0,mustard,pune
2024-11-20,5706.3,mustard,pune
2024-11-21,5921.73,mustard,pune
2024-11-22,5788.06,mustard,pune
2024-11-23,5818.04,mustard,pune
2024-11-24,5796.94,mustard,pune
2024-11-25,5837.82,mustard,pune
2024-11-26,5857.23,mustard,pune
2024-11-27,5903.4,mustard,pune
2024-11-28,5930.54,mustard,pune
2024-11-29,6003.33,mustard,pune
2024-11-30,5998.04,mustard,pune
2024-12-01,6048.38,mustard,pune
2024-12-02,6029.82,mustard,pune
2024-12-03,6059.51,mustard,pune
2024-12-04,6044.96,mustard,pune
2024-12-05,6119.39,mustard,pune
2024-12-06,6082.24,mustard,pune
2024-12-07,6050.37,mustard,pune
2024-12-08,6037.83,mustard,pune
2024-12-09,6026.28,mustard,pune
2024-12-10,6013.81,mustard,pune
2024-12-11,5985.48,mustard,pune
2024-12-12,5931.92,mustard,pune
2024-12-13,5977.56,mustard,pune
2024-12-14,5953.81,mustard,pune
2024-12-15,5980.27,mustard,pune
2024-12-16,5825.11,mustard,pune
2024-12-17,5874.4,mustard,pune
2024-12-18,5716.34,mustard,pune
2024-12-19,5855.4,mustard,pune
2024-12-20,5723.49,mustard,pune
2024-12-21,5748.87,mustard,pune
2024-12-22,5826.27,mustard,pune
2024-12-23,5784.16,mustard,pune
2024-12-24,5791.83,mustard,pune
2024-12-25,5826.25,mustard,pune
2024-12-26,5915.7,mustard,pune
2024-12-27,5849.17,mustard,pune
2024-12-28,5923.54,mustard,pune
2024-12-29,5931.67,mustard,pune
2024-12-30,6022.34,mustard,pune
2024-12-31,6046.27,mustard,pune
2025-01-01,5917.68,mustard,pune
2025-01-02,6090.82,mustard,pune
2025-01-03,6009.49,mustard,pune
2025-01-04,6060.36,mustard,pune
2025-01-05,5994.31,mustard,pune
2025-01-06,6059.25,mustard,pune
2025-01-07,6166.59,mustard,pune
2025-01-08,6015.72,mustard,pune
2025-01-09,5961.63,mustard,pune
2025-01-10,5948.95,mustard,pune
2025-01-11,5853.37,mustard,pune
2025-01-12,5985.07,mustard,pune
2025-01-13,5893.76,mustard,pune
2025-01-14,5791.16,mustard,pune
2025-01-15,5767.52,mustard,pune
2025-01-16,5802.13,mustard,pune
2025-01-17,5834.59,mustard,pune
2025-01-18,5706.94,mustard,pune
2025-01-19,5823.77,mustard,pune
2025-01-20,5755.38,mustard,pune
2025-01-21,5712.75,mustard,pune
2025-01-22,5747.06,mustard,pune
2025-01-23,5882.69,mustard,pune
2025-01-24,5728.1,mustard,pune
2025-01-25,5785.42,mustard,pune
2025-01-26,5901.57,mustard,pune
2025-01-27,5885.73,mustard,pune
2025-01-28,5854.92,mustard,pune
2025-01-29,5974.89,mustard,pune
2025-01-30,5998.56,mustard,pune
2025-01-31,5978.78,mustard,pune
2025-02-01,5940.3,mustard,pune
2025-02-02,5957.24,mustard,pune
2025-02-03,6001.14,mustard,pune
2025-02-04,5910.69,mustard,pune
2025-02-05,6047.55,mustard,pune
2025-02-06,6054.28,mustard,pune
2025-02-07,5929.09,mustard,pune
2025-02-08,5938.7,mustard,pune
2025-02-09,5958.02,mustard,pune
2025-02-10,5971.7,mustard,pune
2025-02-11,5919.93,mustard,pune
2025-02-12,5708.96,mustard,pune
2025-02-13,5758.34,mustard,pune
2025-02-14,5776.81,mustard,pune
2025-02-15,5698.98,mustard,pune
2025-02-16,5805.31,mustard,pune
2025-02-17,5782.87,mustard,pune
2025-02-18,5639.77,mustard,pune
2025-02-19,5672.73,mustard,pune
2025-02-20,5643.1,mustard,pune
2025-02-21,5681.64,mustard,pune
2025-02-22,5692.93,mustard,pune
2025-02-23,5774.98,mustard,pune
2025-02-24,5694.12,mustard,pune
2025-02-25,5621.86,mustard,pune
2025-02-26,5701.5,mustard,pune
2025-02-27,5757.15,mustard,pune
2025-02-28,5800.42,mustard,pune
2025-03-01,5867.23,mustard,pune
2025-03-02,5814.66,mustard,pune
2025-03-03,5820.33,mustard,pune
2025-03-04,5843.78,mustard,pune
2025-03-05,5836.1,mustard,pune
2025-03-06,5863.87,mustard,pune
2025-03-07,5852.77,mustard,pune
2025-03-08,5909.38,mustard,pune
2025-03-09,5797.99,mustard,pune
2025-03-10,5809.47,mustard,pune
2025-03-11,5772.54,mustard,pune
2025-03-12,5818.09,mustard,pune
2025-03-13,5735.02,mustard,pune
2025-03-14,5771.2,mustard,pune
2025-03-15,5621.13,mustard,pune
2025-03-16,5655.22,mustard,pune
2025-03-17,5603.03,mustard,pune
2025-03-18,5548.28,mustard,pune
2025-03-19,5597.94,mustard,pune
2025-03-20,5688.32,mustard,pune
